value number,time,chieff,deltachi,J,phiz,thetaL 
val#0,0.000000000e+00,-9.270430264e-02,-3.089867347e-02,4.091362451e+00,0.000000000e+00,0.000000000e+00,3.609862692e-02,-2.756282819e-02,-9.268986141e-02 
val#1,1.880136179e+08,-9.270488067e-02,-3.103215896e-02,4.091310837e+00,3.885734503e-02,-3.898559002e-02,3.625138667e-02,-2.756282865e-02,-9.268986139e-02 
val#2,3.760272357e+08,-9.270544603e-02,-3.116271484e-02,4.091259218e+00,7.780061808e-02,-7.806281273e-02,3.640018964e-02,-2.756282910e-02,-9.268986136e-02 
val#3,5.640408536e+08,-9.270599822e-02,-3.129022414e-02,4.091207595e+00,1.168269123e-01,-1.172286432e-01,3.654495189e-02,-2.756282956e-02,-9.268986134e-02 
val#4,7.520544714e+08,-9.270653676e-02,-3.141457788e-02,4.091155967e+00,1.559330583e-01,-1.564797792e-01,3.668559843e-02,-2.756283002e-02,-9.268986131e-02 
val#5,9.400680893e+08,-9.270706119e-02,-3.153566972e-02,4.091104336e+00,1.951159395e-01,-1.958129663e-01,3.682205703e-02,-2.756283048e-02,-9.268986129e-02 
val#6,1.128081707e+09,-9.270757106e-02,-3.165339608e-02,4.091052700e+00,2.343724901e-01,-2.352249966e-01,3.695425818e-02,-2.756283094e-02,-9.268986126e-02 
val#7,1.316095325e+09,-9.270806594e-02,-3.176765618e-02,4.091001060e+00,2.736996937e-01,-2.747127069e-01,3.708213502e-02,-2.756283139e-02,-9.268986124e-02 
val#8,1.504108943e+09,-9.270854540e-02,-3.187835216e-02,4.090949416e+00,3.130945813e-01,-3.142729773e-01,3.720562335e-02,-2.756283185e-02,-9.268986121e-02 
val#9,1.692122561e+09,-9.270900903e-02,-3.198538917e-02,4.090897767e+00,3.525542297e-01,-3.539027293e-01,3.732466160e-02,-2.756283231e-02,-9.268986119e-02 
val#10,1.880136179e+09,-9.270945643e-02,-3.208867542e-02,4.090846114e+00,3.920757596e-01,-3.935989245e-01,3.743919079e-02,-2.756283277e-02,-9.268986116e-02 
