value number,time,chieff,deltachi,J,phiz,thetaL 
val#0,0.000000000e+00,4.316239011e-01,6.944270822e-02,2.927184325e+00,0.000000000e+00,0.000000000e+00,3.093502958e-02,7.215561016e-02,4.316239011e-01 
val#1,1.718336138e+07,4.316239011e-01,6.944822677e-02,2.927150579e+00,1.328428590e-02,-1.327824638e-02,3.092721204e-02,7.215558813e-02,4.316239011e-01 
val#2,3.436672276e+07,4.316239011e-01,6.945560219e-02,2.927116829e+00,2.663005692e-02,-2.661805078e-02,3.091663628e-02,7.215556610e-02,4.316239011e-01 
val#3,5.155008415e+07,4.316239011e-01,6.946304812e-02,2.927083077e+00,3.997790079e-02,-3.995993030e-02,3.090595198e-02,7.215554407e-02,4.316239011e-01 
val#4,6.873344553e+07,4.316239011e-01,6.947056438e-02,2.927049321e+00,5.332783120e-02,-5.330389869e-02,3.089515929e-02,7.215552203e-02,4.316239011e-01 
val#5,8.591680691e+07,4.316239011e-01,6.947815081e-02,2.927015562e+00,6.667986189e-02,-6.664996968e-02,3.088425837e-02,7.215550000e-02,4.316239011e-01 
val#6,1.031001683e+08,4.316239011e-01,6.948580721e-02,2.926981801e+00,8.003400662e-02,-7.999815708e-02,3.087324937e-02,7.215547795e-02,4.316239011e-01 
val#7,1.202835297e+08,4.316239011e-01,6.949353339e-02,2.926948036e+00,9.339027918e-02,-9.334847470e-02,3.086213244e-02,7.215545591e-02,4.316239011e-01 
val#8,1.374668911e+08,4.316239011e-01,6.950132919e-02,2.926914269e+00,1.067486934e-01,-1.067009364e-01,3.085090773e-02,7.215543386e-02,4.316239011e-01 
val#9,1.546502524e+08,4.316239011e-01,6.950919439e-02,2.926880498e+00,1.201092631e-01,-1.200555560e-01,3.083957540e-02,7.215541181e-02,4.316239011e-01 
val#10,1.718336138e+08,4.316239011e-01,6.951712883e-02,2.926846725e+00,1.334720021e-01,-1.334123474e-01,3.082813560e-02,7.215538976e-02,4.316239011e-01 
val#11,1.890169752e+08,4.316239011e-01,6.952513230e-02,2.926812948e+00,1.468369244e-01,-1.467713246e-01,3.081658851e-02,7.215536770e-02,4.316239011e-01 
val#12,2.062003366e+08,4.316239011e-01,6.953320461e-02,2.926779169e+00,1.602040438e-01,-1.601325015e-01,3.080493428e-02,7.215534565e-02,4.316239011e-01 
val#13,2.233836980e+08,4.316239011e-01,6.954134557e-02,2.926745387e+00,1.735733744e-01,-1.734958920e-01,3.079317307e-02,7.215532359e-02,4.316239011e-01 
val#14,2.405670594e+08,4.316239011e-01,6.954955498e-02,2.926711601e+00,1.869449301e-01,-1.868615103e-01,3.078130506e-02,7.215530152e-02,4.316239011e-01 
val#15,2.577504207e+08,4.316239011e-01,6.955783263e-02,2.926677813e+00,2.003187250e-01,-2.002293703e-01,3.076933040e-02,7.215527946e-02,4.316239011e-01 
val#16,2.749337821e+08,4.316239011e-01,6.956617834e-02,2.926644022e+00,2.136947730e-01,-2.135994861e-01,3.075724928e-02,7.215525739e-02,4.316239011e-01 
val#17,2.921171435e+08,4.316239011e-01,6.957459190e-02,2.926610228e+00,2.270730882e-01,-2.269718718e-01,3.074506185e-02,7.215523531e-02,4.316239011e-01 
val#18,3.093005049e+08,4.316239011e-01,6.958307310e-02,2.926576430e+00,2.404536848e-01,-2.403465415e-01,3.073276831e-02,7.215521324e-02,4.316239011e-01 
val#19,3.264838663e+08,4.316239011e-01,6.959162173e-02,2.926542630e+00,2.538365769e-01,-2.537235094e-01,3.072036881e-02,7.215519116e-02,4.316239011e-01 
val#20,3.436672276e+08,4.316239011e-01,6.960023760e-02,2.926508827e+00,2.672217786e-01,-2.671027897e-01,3.070786354e-02,7.215516908e-02,4.316239011e-01 
val#21,3.608505890e+08,4.316239011e-01,6.960892048e-02,2.926475021e+00,2.806093042e-01,-2.804843966e-01,3.069525267e-02,7.215514700e-02,4.316239011e-01 
val#22,3.780339504e+08,4.316239011e-01,6.961767017e-02,2.926441212e+00,2.939991678e-01,-2.938683443e-01,3.068253640e-02,7.215512491e-02,4.316239011e-01 
val#23,3.952173118e+08,4.316239011e-01,6.962648646e-02,2.926407400e+00,3.073913836e-01,-3.072546471e-01,3.066971490e-02,7.215510282e-02,4.316239011e-01 
val#24,4.124006732e+08,4.316239011e-01,6.963536912e-02,2.926373585e+00,3.207859661e-01,-3.206433194e-01,3.065678836e-02,7.215508073e-02,4.316239011e-01 
val#25,4.295840346e+08,4.316239011e-01,6.964431794e-02,2.926339767e+00,3.341829295e-01,-3.340343754e-01,3.064375696e-02,7.215505864e-02,4.316239011e-01 
val#26,4.467673959e+08,4.316239011e-01,6.965333271e-02,2.926305946e+00,3.475822882e-01,-3.474278296e-01,3.063062089e-02,7.215503654e-02,4.316239011e-01 
val#27,4.639507573e+08,4.316239011e-01,6.966241320e-02,2.926272122e+00,3.609840564e-01,-3.608236963e-01,3.061738035e-02,7.215501444e-02,4.316239011e-01 
val#28,4.811341187e+08,4.316239011e-01,6.967155919e-02,2.926238295e+00,3.743882487e-01,-3.742219900e-01,3.060403553e-02,7.215499234e-02,4.316239011e-01 
val#29,4.983174801e+08,4.316239011e-01,6.968077045e-02,2.926204465e+00,3.877948795e-01,-3.876227251e-01,3.059058662e-02,7.215497024e-02,4.316239011e-01 
val#30,5.155008415e+08,4.316239011e-01,6.969004676e-02,2.926170632e+00,4.012039633e-01,-4.010259162e-01,3.057703382e-02,7.215494813e-02,4.316239011e-01 
val#31,5.326842029e+08,4.316239011e-01,6.969938790e-02,2.926136796e+00,4.146155145e-01,-4.144315778e-01,3.056337733e-02,7.215492602e-02,4.316239011e-01 
val#32,5.498675642e+08,4.316239011e-01,6.970879362e-02,2.926102957e+00,4.280295477e-01,-4.278397244e-01,3.054961735e-02,7.215490390e-02,4.316239011e-01 
val#33,5.670509256e+08,4.316239011e-01,6.971826371e-02,2.926069115e+00,4.414460774e-01,-4.412503706e-01,3.053575408e-02,7.215488179e-02,4.316239011e-01 
val#34,5.842342870e+08,4.316239011e-01,6.972779793e-02,2.926035270e+00,4.548651184e-01,-4.546635312e-01,3.052178773e-02,7.215485967e-02,4.316239011e-01 
val#35,6.014176484e+08,4.316239011e-01,6.973739604e-02,2.926001422e+00,4.682866852e-01,-4.680792206e-01,3.050771850e-02,7.215483755e-02,4.316239011e-01 
val#36,6.186010098e+08,4.316239011e-01,6.974705780e-02,2.925967571e+00,4.817107924e-01,-4.814974537e-01,3.049354661e-02,7.215481542e-02,4.316239011e-01 
val#37,6.357843712e+08,4.316239011e-01,6.975678299e-02,2.925933717e+00,4.951374549e-01,-4.949182451e-01,3.047927226e-02,7.215479329e-02,4.316239011e-01 
val#38,6.529677325e+08,4.316239011e-01,6.976657135e-02,2.925899860e+00,5.085666872e-01,-5.083416097e-01,3.046489566e-02,7.215477116e-02,4.316239011e-01 
val#39,6.701510939e+08,4.316239011e-01,6.977642265e-02,2.925866001e+00,5.219985043e-01,-5.217675622e-01,3.045041703e-02,7.215474903e-02,4.316239011e-01 
val#40,6.873344553e+08,4.316239011e-01,6.978633664e-02,2.925832138e+00,5.354329209e-01,-5.351961174e-01,3.043583660e-02,7.215472690e-02,4.316239011e-01 
val#41,7.045178167e+08,4.316239011e-01,6.979631309e-02,2.925798272e+00,5.488699519e-01,-5.486272903e-01,3.042115456e-02,7.215470476e-02,4.316239011e-01 
val#42,7.217011781e+08,4.316239011e-01,6.980635173e-02,2.925764403e+00,5.623096121e-01,-5.620610957e-01,3.040637116e-02,7.215468262e-02,4.316239011e-01 
val#43,7.388845394e+08,4.316239011e-01,6.981645233e-02,2.925730531e+00,5.757519164e-01,-5.754975485e-01,3.039148660e-02,7.215466047e-02,4.316239011e-01 
val#44,7.560679008e+08,4.316239011e-01,6.982661463e-02,2.925696657e+00,5.891968799e-01,-5.889366638e-01,3.037650112e-02,7.215463833e-02,4.316239011e-01 
val#45,7.732512622e+08,4.316239011e-01,6.983683838e-02,2.925662779e+00,6.026445174e-01,-6.023784565e-01,3.036141493e-02,7.215461618e-02,4.316239011e-01 
val#46,7.904346236e+08,4.316239011e-01,6.984712333e-02,2.925628898e+00,6.160948440e-01,-6.158229417e-01,3.034622828e-02,7.215459402e-02,4.316239011e-01 
val#47,8.076179850e+08,4.316239011e-01,6.985746922e-02,2.925595014e+00,6.295478747e-01,-6.292701344e-01,3.033094138e-02,7.215457187e-02,4.316239011e-01 
val#48,8.248013464e+08,4.316239011e-01,6.986787579e-02,2.925561127e+00,6.430036247e-01,-6.427200498e-01,3.031555448e-02,7.215454971e-02,4.316239011e-01 
val#49,8.419847077e+08,4.316239011e-01,6.987834280e-02,2.925527238e+00,6.564621090e-01,-6.561727030e-01,3.030006781e-02,7.215452755e-02,4.316239011e-01 
val#50,8.591680691e+08,4.316239011e-01,6.988886997e-02,2.925493345e+00,6.699233429e-01,-6.696281093e-01,3.028448159e-02,7.215450539e-02,4.316239011e-01 
val#51,8.763514305e+08,4.316239011e-01,6.989945704e-02,2.925459449e+00,6.833873415e-01,-6.830862837e-01,3.026879609e-02,7.215448322e-02,4.316239011e-01 
val#52,8.935347919e+08,4.316239011e-01,6.991010376e-02,2.925425550e+00,6.968541200e-01,-6.965472416e-01,3.025301152e-02,7.215446105e-02,4.316239011e-01 
val#53,9.107181533e+08,4.316239011e-01,6.992080985e-02,2.925391649e+00,7.103236938e-01,-7.100109983e-01,3.023712814e-02,7.215443888e-02,4.316239011e-01 
val#54,9.279015147e+08,4.316239011e-01,6.993157505e-02,2.925357744e+00,7.237960780e-01,-7.234775691e-01,3.022114619e-02,7.215441670e-02,4.316239011e-01 
val#55,9.450848760e+08,4.316239011e-01,6.994239909e-02,2.925323836e+00,7.372712882e-01,-7.369469694e-01,3.020506592e-02,7.215439453e-02,4.316239011e-01 
val#56,9.622682374e+08,4.316239011e-01,6.995328170e-02,2.925289925e+00,7.507493396e-01,-7.504192146e-01,3.018888758e-02,7.215437235e-02,4.316239011e-01 
val#57,9.794515988e+08,4.316239011e-01,6.996422261e-02,2.925256012e+00,7.642302477e-01,-7.638943200e-01,3.017261142e-02,7.215435016e-02,4.316239011e-01 
val#58,9.966349602e+08,4.316239011e-01,6.997522154e-02,2.925222095e+00,7.777140279e-01,-7.773723013e-01,3.015623768e-02,7.215432798e-02,4.316239011e-01 
val#59,1.013818322e+09,4.316239011e-01,6.998627823e-02,2.925188175e+00,7.912006958e-01,-7.908531739e-01,3.013976664e-02,7.215430579e-02,4.316239011e-01 
val#60,1.031001683e+09,4.316239011e-01,6.999739239e-02,2.925154252e+00,8.046902669e-01,-8.043369534e-01,3.012319853e-02,7.215428360e-02,4.316239011e-01 
val#61,1.048185044e+09,4.316239011e-01,7.000856374e-02,2.925120327e+00,8.181827566e-01,-8.178236553e-01,3.010653363e-02,7.215426140e-02,4.316239011e-01 
val#62,1.065368406e+09,4.316239011e-01,7.001979202e-02,2.925086398e+00,8.316781807e-01,-8.313132953e-01,3.008977220e-02,7.215423921e-02,4.316239011e-01 
val#63,1.082551767e+09,4.316239011e-01,7.003107692e-02,2.925052466e+00,8.451765548e-01,-8.448058891e-01,3.007291449e-02,7.215421701e-02,4.316239011e-01 
val#64,1.099735128e+09,4.316239011e-01,7.004241818e-02,2.925018531e+00,8.586778946e-01,-8.583014524e-01,3.005596077e-02,7.215419480e-02,4.316239011e-01 
val#65,1.116918490e+09,4.316239011e-01,7.005381551e-02,2.924984593e+00,8.721822158e-01,-8.718000010e-01,3.003891132e-02,7.215417260e-02,4.316239011e-01 
val#66,1.134101851e+09,4.316239011e-01,7.006526862e-02,2.924950653e+00,8.856895342e-01,-8.853015505e-01,3.002176640e-02,7.215415039e-02,4.316239011e-01 
val#67,1.151285213e+09,4.316239011e-01,7.007677722e-02,2.924916709e+00,8.991998655e-01,-8.988061169e-01,3.000452628e-02,7.215412818e-02,4.316239011e-01 
val#68,1.168468574e+09,4.316239011e-01,7.008834103e-02,2.924882762e+00,9.127132257e-01,-9.123137160e-01,2.998719124e-02,7.215410597e-02,4.316239011e-01 
val#69,1.185651935e+09,4.316239011e-01,7.009995975e-02,2.924848812e+00,9.262296305e-01,-9.258243636e-01,2.996976155e-02,7.215408375e-02,4.316239011e-01 
val#70,1.202835297e+09,4.316239011e-01,7.011163309e-02,2.924814859e+00,9.397490960e-01,-9.393380759e-01,2.995223749e-02,7.215406153e-02,4.316239011e-01 
val#71,1.220018658e+09,4.316239011e-01,7.012336077e-02,2.924780904e+00,9.532716381e-01,-9.528548687e-01,2.993461935e-02,7.215403931e-02,4.316239011e-01 
val#72,1.237202020e+09,4.316239011e-01,7.013514247e-02,2.924746945e+00,9.667972728e-01,-9.663747580e-01,2.991690739e-02,7.215401708e-02,4.316239011e-01 
val#73,1.254385381e+09,4.316239011e-01,7.014697792e-02,2.924712983e+00,9.803260161e-01,-9.798977600e-01,2.989910192e-02,7.215399486e-02,4.316239011e-01 
val#74,1.271568742e+09,4.316239011e-01,7.015886680e-02,2.924679018e+00,9.938578841e-01,-9.934238907e-01,2.988120321e-02,7.215397263e-02,4.316239011e-01 
val#75,1.288752104e+09,4.316239011e-01,7.017080882e-02,2.924645050e+00,1.007392893e+00,-1.006953166e+00,2.986321155e-02,7.215395039e-02,4.316239011e-01 
val#76,1.305935465e+09,4.316239011e-01,7.018280368e-02,2.924611079e+00,1.020931059e+00,-1.020485603e+00,2.984512724e-02,7.215392816e-02,4.316239011e-01 
val#77,1.323118826e+09,4.316239011e-01,7.019485107e-02,2.924577105e+00,1.034472398e+00,-1.034021217e+00,2.982695057e-02,7.215390592e-02,4.316239011e-01 
val#78,1.340302188e+09,4.316239011e-01,7.020695070e-02,2.924543128e+00,1.048016926e+00,-1.047560024e+00,2.980868183e-02,7.215388368e-02,4.316239011e-01 
val#79,1.357485549e+09,4.316239011e-01,7.021910225e-02,2.924509149e+00,1.061564661e+00,-1.061102042e+00,2.979032133e-02,7.215386143e-02,4.316239011e-01 
val#80,1.374668911e+09,4.316239011e-01,7.023130542e-02,2.924475166e+00,1.075115617e+00,-1.074647285e+00,2.977186935e-02,7.215383918e-02,4.316239011e-01 
val#81,1.391852272e+09,4.316239011e-01,7.024355990e-02,2.924441180e+00,1.088669812e+00,-1.088195771e+00,2.975332621e-02,7.215381693e-02,4.316239011e-01 
val#82,1.409035633e+09,4.316239011e-01,7.025586537e-02,2.924407191e+00,1.102227261e+00,-1.101747517e+00,2.973469220e-02,7.215379468e-02,4.316239011e-01 
val#83,1.426218995e+09,4.316239011e-01,7.026822154e-02,2.924373199e+00,1.115787982e+00,-1.115302537e+00,2.971596763e-02,7.215377242e-02,4.316239011e-01 
val#84,1.443402356e+09,4.316239011e-01,7.028062808e-02,2.924339204e+00,1.129351991e+00,-1.128860850e+00,2.969715281e-02,7.215375017e-02,4.316239011e-01 
val#85,1.460585718e+09,4.316239011e-01,7.029308469e-02,2.924305206e+00,1.142919304e+00,-1.142422471e+00,2.967824806e-02,7.215372791e-02,4.316239011e-01 
val#86,1.477769079e+09,4.316239011e-01,7.030559103e-02,2.924271204e+00,1.156489938e+00,-1.155987417e+00,2.965925368e-02,7.215370564e-02,4.316239011e-01 
val#87,1.494952440e+09,4.316239011e-01,7.031814681e-02,2.924237200e+00,1.170063909e+00,-1.169555706e+00,2.964016998e-02,7.215368337e-02,4.316239011e-01 
val#88,1.512135802e+09,4.316239011e-01,7.033075170e-02,2.924203193e+00,1.183641235e+00,-1.183127352e+00,2.962099730e-02,7.215366110e-02,4.316239011e-01 
val#89,1.529319163e+09,4.316239011e-01,7.034340538e-02,2.924169183e+00,1.197221931e+00,-1.196702374e+00,2.960173593e-02,7.215363883e-02,4.316239011e-01 
val#90,1.546502524e+09,4.316239011e-01,7.035610753e-02,2.924135170e+00,1.210806015e+00,-1.210280788e+00,2.958238622e-02,7.215361656e-02,4.316239011e-01 
val#91,1.563685886e+09,4.316239011e-01,7.036885782e-02,2.924101154e+00,1.224393504e+00,-1.223862610e+00,2.956294847e-02,7.215359428e-02,4.316239011e-01 
val#92,1.580869247e+09,4.316239011e-01,7.038165593e-02,2.924067135e+00,1.237984413e+00,-1.237447859e+00,2.954342302e-02,7.215357200e-02,4.316239011e-01 
val#93,1.598052609e+09,4.316239011e-01,7.039450155e-02,2.924033112e+00,1.251578761e+00,-1.251036549e+00,2.952381019e-02,7.215354971e-02,4.316239011e-01 
val#94,1.615235970e+09,4.316239011e-01,7.040739433e-02,2.923999087e+00,1.265176564e+00,-1.264628699e+00,2.950411032e-02,7.215352743e-02,4.316239011e-01 
