value number,time,chieff,deltachi,J,phiz,thetaL 
val#90,1.546502524e+09,4.316136972e-01,7.032427661e-02,2.924135174e+00,1.188976863e+00,-1.189904724e+00,2.969059717e-02,7.221929814e-02,4.315906088e-01 
val#91,1.563685886e+09,4.316135487e-01,7.033648749e-02,2.924101158e+00,1.202308865e+00,-1.203243964e+00,2.967292263e-02,7.221927378e-02,4.315906091e-01 
val#92,1.580869247e+09,4.316133997e-01,7.034874312e-02,2.924067139e+00,1.215643915e+00,-1.216586174e+00,2.965517091e-02,7.221924942e-02,4.315906094e-01 
val#93,1.598052609e+09,4.316132502e-01,7.036104321e-02,2.924033117e+00,1.228982027e+00,-1.229931369e+00,2.963734228e-02,7.221922505e-02,4.315906097e-01 
val#94,1.615235970e+09,4.316131001e-01,7.037338749e-02,2.923999092e+00,1.242323215e+00,-1.243279562e+00,2.961943701e-02,7.221920068e-02,4.315906100e-01 
val#95,1.632419331e+09,4.316129494e-01,7.038577569e-02,2.923965064e+00,1.255667492e+00,-1.256630766e+00,2.960145536e-02,7.221917631e-02,4.315906103e-01 
val#96,1.649602693e+09,4.316127982e-01,7.039820752e-02,2.923931033e+00,1.269014873e+00,-1.269984996e+00,2.958339760e-02,7.221915193e-02,4.315906106e-01 
val#97,1.666786054e+09,4.316126465e-01,7.041068271e-02,2.923896999e+00,1.282365371e+00,-1.283342263e+00,2.956526401e-02,7.221912755e-02,4.315906109e-01 
val#98,1.683969415e+09,4.316124943e-01,7.042320097e-02,2.923862961e+00,1.295719001e+00,-1.296702583e+00,2.954705486e-02,7.221910317e-02,4.315906112e-01 
val#99,1.701152777e+09,4.316123415e-01,7.043576202e-02,2.923828921e+00,1.309075776e+00,-1.310065969e+00,2.952877043e-02,7.221907879e-02,4.315906115e-01 
val#100,1.718336138e+09,4.316121883e-01,7.044836558e-02,2.923794878e+00,1.322435711e+00,-1.323432434e+00,2.951041099e-02,7.221905440e-02,4.315906118e-01 
val#101,1.735519500e+09,4.316120345e-01,7.046101136e-02,2.923760831e+00,1.335798819e+00,-1.336801993e+00,2.949197682e-02,7.221903001e-02,4.315906121e-01 
val#102,1.752702861e+09,4.316118801e-01,7.047369908e-02,2.923726782e+00,1.349165115e+00,-1.350174659e+00,2.947346821e-02,7.221900561e-02,4.315906124e-01 
val#103,1.769886222e+09,4.316117253e-01,7.048642846e-02,2.923692730e+00,1.362534612e+00,-1.363550446e+00,2.945488543e-02,7.221898121e-02,4.315906127e-01 
val#104,1.787069584e+09,4.316115700e-01,7.049919920e-02,2.923658674e+00,1.375907325e+00,-1.376929369e+00,2.943622877e-02,7.221895681e-02,4.315906130e-01 
val#105,1.804252945e+09,4.316114141e-01,7.051201102e-02,2.923624616e+00,1.389283268e+00,-1.390311439e+00,2.941749852e-02,7.221893241e-02,4.315906133e-01 
val#106,1.821436307e+09,4.316112578e-01,7.052486362e-02,2.923590554e+00,1.402662455e+00,-1.403696673e+00,2.939869496e-02,7.221890800e-02,4.315906136e-01 
val#107,1.838619668e+09,4.316111009e-01,7.053775672e-02,2.923556490e+00,1.416044900e+00,-1.417085083e+00,2.937981839e-02,7.221888359e-02,4.315906139e-01 
val#108,1.855803029e+09,4.316109436e-01,7.055069003e-02,2.923522422e+00,1.429430618e+00,-1.430476684e+00,2.936086910e-02,7.221885918e-02,4.315906142e-01 
val#109,1.872986391e+09,4.316107858e-01,7.056366325e-02,2.923488352e+00,1.442819623e+00,-1.443871490e+00,2.934184737e-02,7.221883476e-02,4.315906145e-01 
val#110,1.890169752e+09,4.316106275e-01,7.057667609e-02,2.923454278e+00,1.456211930e+00,-1.457269514e+00,2.932275350e-02,7.221881034e-02,4.315906148e-01 
val#111,1.907353113e+09,4.316104687e-01,7.058972825e-02,2.923420202e+00,1.469607552e+00,-1.470670772e+00,2.930358780e-02,7.221878592e-02,4.315906151e-01 
val#112,1.924536475e+09,4.316103094e-01,7.060281944e-02,2.923386122e+00,1.483006504e+00,-1.484075276e+00,2.928435056e-02,7.221876150e-02,4.315906154e-01 
val#113,1.941719836e+09,4.316101496e-01,7.061594936e-02,2.923352039e+00,1.496408801e+00,-1.497483042e+00,2.926504207e-02,7.221873707e-02,4.315906157e-01 
val#114,1.958903198e+09,4.316099894e-01,7.062911772e-02,2.923317954e+00,1.509814456e+00,-1.510894083e+00,2.924566265e-02,7.221871263e-02,4.315906160e-01 
val#115,1.976086559e+09,4.316098287e-01,7.064232421e-02,2.923283865e+00,1.523223485e+00,-1.524308413e+00,2.922621260e-02,7.221868820e-02,4.315906163e-01 
val#116,1.993269920e+09,4.316096676e-01,7.065556854e-02,2.923249773e+00,1.536635902e+00,-1.537726048e+00,2.920669221e-02,7.221866376e-02,4.315906166e-01 
val#117,2.010453282e+09,4.316095059e-01,7.066885040e-02,2.923215678e+00,1.550051721e+00,-1.551147000e+00,2.918710181e-02,7.221863932e-02,4.315906169e-01 
val#118,2.027636643e+09,4.316093439e-01,7.068216950e-02,2.923181580e+00,1.563470958e+00,-1.564571285e+00,2.916744169e-02,7.221861488e-02,4.315906173e-01 
val#119,2.044820005e+09,4.316091813e-01,7.069552552e-02,2.923147480e+00,1.576893626e+00,-1.577998917e+00,2.914771217e-02,7.221859043e-02,4.315906176e-01 
val#120,2.062003366e+09,4.316090183e-01,7.070891818e-02,2.923113376e+00,1.590319741e+00,-1.591429910e+00,2.912791357e-02,7.221856598e-02,4.315906179e-01 
val#121,2.079186727e+09,4.316088549e-01,7.072234715e-02,2.923079269e+00,1.603749316e+00,-1.604864279e+00,2.910804619e-02,7.221854152e-02,4.315906182e-01 
val#122,2.096370089e+09,4.316086910e-01,7.073581215e-02,2.923045159e+00,1.617182368e+00,-1.618302038e+00,2.908811036e-02,7.221851707e-02,4.315906185e-01 
val#123,2.113553450e+09,4.316085267e-01,7.074931285e-02,2.923011045e+00,1.630618909e+00,-1.631743202e+00,2.906810639e-02,7.221849261e-02,4.315906188e-01 
val#124,2.130736811e+09,4.316083620e-01,7.076284896e-02,2.922976929e+00,1.644058957e+00,-1.645187785e+00,2.904803460e-02,7.221846814e-02,4.315906191e-01 
val#125,2.147920173e+09,4.316081968e-01,7.077642016e-02,2.922942810e+00,1.657502524e+00,-1.658635801e+00,2.902789532e-02,7.221844368e-02,4.315906194e-01 
val#126,2.165103534e+09,4.316080312e-01,7.079002615e-02,2.922908688e+00,1.670949626e+00,-1.672087266e+00,2.900768887e-02,7.221841921e-02,4.315906197e-01 
val#127,2.182286896e+09,4.316078651e-01,7.080366661e-02,2.922874563e+00,1.684400278e+00,-1.685542194e+00,2.898741557e-02,7.221839473e-02,4.315906200e-01 
val#128,2.199470257e+09,4.316076987e-01,7.081734124e-02,2.922840434e+00,1.697854495e+00,-1.699000600e+00,2.896707576e-02,7.221837026e-02,4.315906203e-01 
val#129,2.216653618e+09,4.316075318e-01,7.083104972e-02,2.922806303e+00,1.711312291e+00,-1.712462498e+00,2.894666975e-02,7.221834578e-02,4.315906206e-01 
